Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Central Europe and the Baltics,CEB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,104421447,104174038,103929494,103570062,103280478,102973167,102647939,102337501,102074201,101864274,101215763
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.8244434669729,68.2600380693651,68.6094630284121,68.962837783411,69.3249758824304,69.6305484421664,69.9484837084835,70.2729949393554,70.5486659921504,70.8424064605001,69.8801308490982
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2941.65330428569,3266.19695006658,3362.32207931577,3332.30407501939,3351.66429566368,3178.86716124226,3227.64814256759,3457.91719451195,3460.86264008666,3481.75530893525,3185.49787368673
Early-demographic dividend,EAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.80856083101776,4.7702535763723,4.84872512552416,4.95743004980616,4.96052984304159,5.14327985640596,5.04115476117258,4.86580729919855,4.63478851903265,4.60415675682015,5.03635481236374
Early-demographic dividend,EAR,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.187271118164,104.827453613281,105.739212036133,105.733299255371,104.586067199707,104.654136657715,106.965682983398,105.848731994629,100.035118103027,99.8361892700195,100.67162322998
Early-demographic dividend,EAR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,81.6947952546411,83.4554453341404,82.7071839512298,83.0392492966822,84.2001562187393,85.4995343574045,86.209210465057,86.2922116586836,87.657299291655,87.7415638585661,84.6881112300162
Early-demographic dividend,EAR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,51.4346564632238,48.8209534205075,46.6221417500773,44.4942970063474,42.4666258953891,40.6812813482926,38.9997656937306,37.4716956775527,36.1562766486784,34.9101641822264,33.7001179805719
Early-demographic dividend,EAR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2967104472,3013476947,3058869436,3103677284,3146800078,3190318707,3233033717,3274060446,3314245247,3355014793,3396051187
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.6299790050688,74.8252830592191,75.1059726864745,75.3347729864006,75.5644270391791,75.7926010192992,75.9870166732102,76.0789923585537,76.3914229383171,76.5862412994962,76.5433946923267
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,7808.0701040139,8976.49484706491,9534.44491469921,9580.35094813005,9832.43196516945,9730.64405529046,10011.552668647,10612.7930790259,11487.5096772887,11677.4429355606,11697.5156784805
East Asia & Pacific,EAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.22970888846553,6.65349045203249,6.71008884004265,6.46606849218247,6.45793122298381,6.44100318577422,6.51230921566153,6.47098093452568,6.48194468217179,6.65304721759853,6.9680738796086
East Asia & Pacific,EAS,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.872680664062,105.003997802734,105.154861450195,104.620399475098,101.81568145752,101.045478820801,100.860946655273,100.652389526367,100.173690795898,99.8616180419922,100.061592102051
East Asia & Pacific,EAS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93.6138634175855,93.7621501412137,93.8321710023935,94.7335004841992,94.5547493360997,94.4121858471498,94.8224170310214,94.827407460298,95.0338182761933,94.3457203341068,92.10971585268
East Asia & Pacific,EAS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.4,20.3,19.1,18.2,17.2,16.6,15.7,15,14.8,14.3,14.4
East Asia & Pacific,EAS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2214613815,2230826576,2249081393,2267072102,2284385542,2300844269,2317076058,2333475520,2347576325,2359762190,2369420882
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.7616390609633,73.9857453156401,74.2597872053228,74.4859323786011,74.7194528121745,74.9511243848739,75.1559117663434,75.2396714880306,75.57828618156,75.7689690321509,75.6976393295064
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,4057.8659052455,4913.89455378862,5434.82585097081,5952.82148677207,6373.70120967496,6589.81824245918,6683.23529656879,7241.98321346974,8046.00446277369,8286.45749748666,8391.23898302179
East Asia & Pacific (excluding high income),EAP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.96546241622882,4.08406667743924,4.27888597161886,4.40800686202104,4.49089303176745,4.64725895292733,4.67397428883252,4.73854582512431,4.83518872382564,4.99303914546098,5.2768985110516
East Asia & Pacific (excluding high income),EAP,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.075889587402,105.213920593262,105.358627319336,104.791893005371,101.787551879883,100.997650146484,100.81974029541,100.619926452637,100.119400024414,99.757926940918,99.9778518676758
East Asia & Pacific (excluding high income),EAP,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93.5327377381347,93.6702934670462,93.6765009689241,94.6730981133706,94.383636715367,94.3045016898192,94.7412312258735,94.7379843893035,94.9474243246368,94.2532121932771,91.8233534627396
East Asia & Pacific (excluding high income),EAP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.4399493451171,21.3685026814193,19.9737241800297,19.1365596950918,18.0713618055203,17.4865557526411,16.4720341830735,15.6474834443702,15.5381715461795,15.0180940327798,15.1823948934567
East Asia & Pacific (excluding high income),EAP,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,1973602166,1989106668,2006566431,2023850158,2040383789,2056050896,2071486140,2087238522,2100698838,2112289891,2121866294
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.8065980873171,74.0266932049917,74.2971126258118,74.5190033698096,74.7479822020749,74.9777768374826,75.1832269955477,75.2671640185859,75.6101241544348,75.8042877234534,75.7338497054699
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,4104.80139766727,4970.50414407986,5497.15541159145,6020.77821511419,6446.18938511466,6664.53447337008,6758.79473763568,7323.57112357326,8136.42934013947,8379.42503514668,8485.28948088661
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.9656748186692,4.08422305328848,4.27904605272502,4.40816992224757,4.49103828254546,4.64742413660237,4.67413568497843,4.73871314764451,4.83534577953114,4.99320199063666,5.2770596097131
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.121353149414,105.269119262695,105.422721862793,104.857917785645,101.847709655762,101.058212280273,100.886978149414,100.693466186523,100.196716308594,99.829963684082,100.050987243652
East Asia & Pacific (IDA & IBRD countries),TEA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93.4710067382733,93.6118817762063,93.6182122582797,94.6266989457189,94.3339231164909,94.2639659965996,94.6934087336369,94.6891686186354,94.9124209353074,94.1953046277395,91.7289400841737
East Asia & Pacific (IDA & IBRD countries),TEA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.3711112891205,21.3043803830477,19.913184008335,19.0818008875774,18.0215972955504,17.441339920976,16.4248379117084,15.6073305916676,15.5008395354015,14.9817931210967,15.1483633261233
East Asia & Pacific (IDA & IBRD countries),TEA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,1948643347,1964036970,1981382735,1998548872,2014960984,2030504270,2045816761,2061449949,2074796982,2086281644,2095759417
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.5463865166925,81.0342959599905,81.0387114639645,81.3323585033306,81.7426558325458,81.381552979083,81.7681051866776,81.747020423342,81.8676373939947,82.1461011396487,81.3366927821764
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,36841.2601014872,39878.1184039802,36851.3355744745,38455.0565897822,39333.1197168101,33928.614137702,34690.2425639991,36691.2109171985,39562.0814189751,38679.6118917933,37727.4543067337
Euro area,EMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.1260019053426,9.9940911653272,10.1052983277088,10.1397655820921,10.177981881422,10.1401120765925,10.1089253490342,10.0891405040407,10.0820642953726,10.1419237245918,11.138451534423
Euro area,EMU,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.682350158691,102.460876464844,102.172668457031,102.651466369629,101.977119445801,101.96607208252,101.62654876709,102.201881408691,102.323181152344,102.415031433105,102.390007019043
Euro area,EMU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93.3621251532774,93.5341845136565,94.044656638834,93.7057588039237,93.5512650702794,93.1863637528403,93.3246907170352,94.2235519613957,94.6069413037887,95.0967513781315,94.8502133903752
Euro area,EMU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.33053771112197,4.23648831888596,4.12530026975936,4.06495297338017,4.01071564239057,3.96175287599302,3.9272951450282,3.85374210654639,3.8222190835292,3.77135271572648,3.74912764856254
Euro area,EMU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.252658765449733,0.253373563164471,0.253909240960836,0.253726721646671,0.254279075008803,0.253757835683992,0.253370300929724,0.253364555862235,0.238927250707219,0.235974789085614,0.236051554381468
Euro area,EMU,"Population, total",SP.POP.TOTL,348398403,347715695,348406547,348799535,349302135,350164707,351027116,351613647,352303991,353113327,353536838
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.9953558296811,76.4793686032862,76.6804966624792,77.0324350526049,77.3535744682317,77.3309344089138,77.6812778388278,77.8990078299354,78.030262884925,78.3038616280055,77.1754769112247
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,23731.6668640025,26273.0443343471,25199.9785660563,26236.2854279738,26517.017870416,22742.4739859372,22554.6821198127,23839.7319723826,25435.6875035469,25045.1218961925,24187.2451763556
Europe & Central Asia,ECS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.15948655084632,8.99552810622042,9.01710859084387,9.06395145684957,9.1720994556375,9.25808589676473,9.29785092615155,9.2120235707664,9.23422287021077,9.31360378499354,10.4824373522423
Europe & Central Asia,ECS,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.274749755859,101.192428588867,101.023292541504,102.128631591797,101.195068359375,100.50414276123,100.152008056641,99.9920501708984,100.49089050293,100.92504119873,100.668319702148
Europe & Central Asia,ECS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93.3665219921812,94.1573463792328,94.6779228261913,94.9128971146629,93.2974467335453,93.5829150985821,93.0551809758336,94.9121843359827,95.027261108853,95.4449424025994,93.9431978383626
Europe & Central Asia,ECS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.7,11.2,10.8,10.4,10,9.6,9.2,8.8,8.6,8.5,8.3
Europe & Central Asia,ECS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,890990370,893009594,896514509,899906171,903560070,907526485,911578015,915063823,918415818,921929161,923660463
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.9125911481178,72.1509502224104,72.6735984954506,73.1258294397593,73.4195161256746,73.755408258866,74.0313769065099,74.4033539029016,74.5927989243036,74.8158340567546,73.5536868675669
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,6044.40742137607,6817.02366099691,7126.81359535263,7707.27955254226,7334.84338588205,6338.80741019255,6023.54753164072,6129.93083517607,5947.15360517457,6036.15175345642,5734.46191312695
Europe & Central Asia (excluding high income),ECA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.17710899729487,4.87847279895427,4.88912517200442,4.81428803473593,4.74397006998561,4.70512041453542,4.87998833998256,4.75973189996261,4.77847167432374,4.96216304740981,5.51077956473519
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.901863098145,101.120239257812,100.126731872559,103.205513000488,102.54174041748,99.9769515991211,99.3757934570312,97.0207901000977,98.02734375,99.2806625366211,99.0000915527344
Europe & Central Asia (excluding high income),ECA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91.3790942235148,93.393193359286,93.8712015910402,94.6537335395733,90.4145155322449,91.7178388253679,90.3645660703614,94.8128161027978,94.8954307894436,95.9737160325236,92.7742787467255
Europe & Central Asia (excluding high income),ECA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.8327619264082,20.6052052466506,19.3782248485954,18.4040261785443,17.5388657418696,16.8078244064144,16.0721474728614,15.5904334752804,15.2052863202675,14.9067668723198,14.5690548624348
Europe & Central Asia (excluding high income),ECA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,230106440,231988438,233875199,235905150,237999321,240083379,242224182,244308649,246400484,248576676,250351240
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4358973425353,71.9266644042886,72.3336150257883,72.7942035795041,73.0389491798356,73.3408132950813,73.6902109808947,74.1318681774556,74.2976622013592,74.590946255432,73.1492512511888
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,8293.77511577841,10044.9046719064,10435.8086234655,10986.3954318467,10330.3982164695,8034.6842596255,7679.02768410566,8571.09823045668,8885.56352555245,9040.92665915657,8455.78453528889
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.3481350449325,5.05190156769061,5.10496871467412,5.17147495715292,5.20096374390863,5.22199292769206,5.3332058150221,5.33122101543241,5.34186505161368,5.5538069934611,6.75002388162956
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.4765472412109,99.6523895263672,99.3457794189453,100.804801940918,100.431198120117,98.978271484375,98.4802780151367,97.6581878662109,98.4828109741211,99.2724227905273,98.7056427001953
Europe & Central Asia (IDA & IBRD countries),TEC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93.8400951909793,94.9612046872345,95.2837987967877,95.733674974057,92.9893579242624,93.5953111910724,92.7425719091681,95.4010517967674,95.4548769269307,96.1070915429301,93.545779426788
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.0847676839038,16.2944506822689,15.4101584121496,14.7303815259107,14.0220051709822,13.343577725526,12.6684363631334,12.2525480085223,11.9395431519003,11.7213148178318,11.4402376555719
Europe & Central Asia (IDA & IBRD countries),TEC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,442936599,444846366,446941101,449128604,451432428,453662073,455913002,458010325,459946883,461933206,462842288
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.6354307923887,80.1439505204153,80.1657773209271,80.4734324600181,80.8760173893061,80.5707965259,80.9529785979391,80.9301511681956,81.0303425240609,81.3194524901835,80.4414754678551
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,33119.5730126034,35963.3218067157,33324.7758491129,34804.7359239781,35590.1074295737,30771.6635221374,31456.903580129,33394.5944932308,36076.9018014875,35374.1493923083,34694.7105012203
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.84090766528016,9.77039206722476,9.88290732858803,9.92788298240444,9.95490367936825,9.90435202048575,9.88833716120595,9.85036406670765,9.82989036363975,9.8723711185958,10.7994106667147
European Union,EUU,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.965263366699,101.755767822266,101.635932922363,102.24144744873,101.565223693848,101.410186767578,101.038848876953,101.440933227539,101.431221008301,101.538589477539,100.829528808594
European Union,EUU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94.0624948034311,94.1415698266007,94.6175194172192,94.2752758212057,93.9470191131682,93.4801346437433,93.576786477989,94.1606923745244,94.4541273454936,94.7320085095223,94.3286460270367
European Union,EUU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.85554870459093,4.69181003554849,4.5453050026796,4.4371936775856,4.34862512103113,4.27261915574541,4.19492071938833,4.09574635146789,4.01789187486254,3.93757961783439,3.88832143169013
European Union,EUU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.237898699845624,0.238449755299314,0.238867127606608,0.238598607333343,0.238992374571698,0.238448908792536,0.238039111657352,0.238026248192535,0.225110959354663,0.228004032644709,0.228043318958844
European Union,EUU,"Population, total",SP.POP.TOTL,442088310,441414078,442069839,442425741,442920819,443793218,444676652,445321060,446058453,446910453,446870959
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.7335452944083,59.2312188364054,60.0870140052247,60.6299359643784,61.0420808723887,61.5637757860854,62.005914221112,62.3173413995614,62.8008051848255,63.0919384793173,63.0748180653434
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,812.484497775064,873.650099679893,881.63617561985,961.217621514844,987.602359884364,917.924140878178,895.291971418288,944.105800649501,986.447970381036,984.553372875279,963.808519118256
